Pivot-only table (Appendix A)
mreq_mode=exact  (prec=120, ln1p_terms=18, ln2_terms=40)
y in [3,30000], prime_limit=5000000
+-------+------------------+---------+
| y     | mreq_status      | mreq(y) |
| 4349  | FAIL_PRIME_LIMIT | -       |
| 4357  | FAIL_PRIME_LIMIT | -       |
| 4363  | FAIL_PRIME_LIMIT | -       |
| 4373  | FAIL_PRIME_LIMIT | -       |
| 4391  | FAIL_PRIME_LIMIT | -       |
| 4397  | FAIL_PRIME_LIMIT | -       |
| 4409  | FAIL_PRIME_LIMIT | -       |
| 4421  | FAIL_PRIME_LIMIT | -       |
| 4423  | FAIL_PRIME_LIMIT | -       |
| 4441  | FAIL_PRIME_LIMIT | -       |
| 4447  | FAIL_PRIME_LIMIT | -       |
| 4451  | FAIL_PRIME_LIMIT | -       |
| 4457  | FAIL_PRIME_LIMIT | -       |
| 4463  | FAIL_PRIME_LIMIT | -       |
| 4481  | FAIL_PRIME_LIMIT | -       |
| 4483  | FAIL_PRIME_LIMIT | -       |
| 4493  | FAIL_PRIME_LIMIT | -       |
| 4507  | FAIL_PRIME_LIMIT | -       |
| 4513  | FAIL_PRIME_LIMIT | -       |
| 4517  | FAIL_PRIME_LIMIT | -       |
| 4519  | FAIL_PRIME_LIMIT | -       |
| 4523  | FAIL_PRIME_LIMIT | -       |
| 4547  | FAIL_PRIME_LIMIT | -       |
| 4549  | FAIL_PRIME_LIMIT | -       |
| 4561  | FAIL_PRIME_LIMIT | -       |
| 4567  | FAIL_PRIME_LIMIT | -       |
| 4583  | FAIL_PRIME_LIMIT | -       |
| 4591  | FAIL_PRIME_LIMIT | -       |
| 4597  | FAIL_PRIME_LIMIT | -       |
| 4603  | FAIL_PRIME_LIMIT | -       |
| 4621  | FAIL_PRIME_LIMIT | -       |
| 4637  | FAIL_PRIME_LIMIT | -       |
| 4639  | FAIL_PRIME_LIMIT | -       |
| 4643  | FAIL_PRIME_LIMIT | -       |
| 4649  | FAIL_PRIME_LIMIT | -       |
| 4651  | FAIL_PRIME_LIMIT | -       |
| 4657  | FAIL_PRIME_LIMIT | -       |
| 4663  | FAIL_PRIME_LIMIT | -       |
| 4673  | FAIL_PRIME_LIMIT | -       |
| 4679  | FAIL_PRIME_LIMIT | -       |
| 4691  | FAIL_PRIME_LIMIT | -       |
| 4703  | FAIL_PRIME_LIMIT | -       |
| 4721  | FAIL_PRIME_LIMIT | -       |
| 4723  | FAIL_PRIME_LIMIT | -       |
| 4729  | FAIL_PRIME_LIMIT | -       |
| 4733  | FAIL_PRIME_LIMIT | -       |
| 4751  | FAIL_PRIME_LIMIT | -       |
| 4759  | FAIL_PRIME_LIMIT | -       |
| 4783  | FAIL_PRIME_LIMIT | -       |
| 4787  | FAIL_PRIME_LIMIT | -       |
| 4789  | FAIL_PRIME_LIMIT | -       |
| 4793  | FAIL_PRIME_LIMIT | -       |
| 4799  | FAIL_PRIME_LIMIT | -       |
| 4801  | FAIL_PRIME_LIMIT | -       |
| 4813  | FAIL_PRIME_LIMIT | -       |
| 4817  | FAIL_PRIME_LIMIT | -       |
| 4831  | FAIL_PRIME_LIMIT | -       |
| 4861  | FAIL_PRIME_LIMIT | -       |
| 4871  | FAIL_PRIME_LIMIT | -       |
| 4877  | FAIL_PRIME_LIMIT | -       |
| 4889  | FAIL_PRIME_LIMIT | -       |
| 4903  | FAIL_PRIME_LIMIT | -       |
| 4909  | FAIL_PRIME_LIMIT | -       |
| 4919  | FAIL_PRIME_LIMIT | -       |
| 4931  | FAIL_PRIME_LIMIT | -       |
| 4933  | FAIL_PRIME_LIMIT | -       |
| 4937  | FAIL_PRIME_LIMIT | -       |
| 4943  | FAIL_PRIME_LIMIT | -       |
| 4951  | FAIL_PRIME_LIMIT | -       |
| 4957  | FAIL_PRIME_LIMIT | -       |
| 4967  | FAIL_PRIME_LIMIT | -       |
| 4969  | FAIL_PRIME_LIMIT | -       |
| 4973  | FAIL_PRIME_LIMIT | -       |
| 4987  | FAIL_PRIME_LIMIT | -       |
| 4993  | FAIL_PRIME_LIMIT | -       |
| 4999  | FAIL_PRIME_LIMIT | -       |
| 5003  | FAIL_PRIME_LIMIT | -       |
| 5009  | FAIL_PRIME_LIMIT | -       |
| 5011  | FAIL_PRIME_LIMIT | -       |
| 5021  | FAIL_PRIME_LIMIT | -       |
| 5023  | FAIL_PRIME_LIMIT | -       |
| 5039  | FAIL_PRIME_LIMIT | -       |
| 5051  | FAIL_PRIME_LIMIT | -       |
| 5059  | FAIL_PRIME_LIMIT | -       |
| 5077  | FAIL_PRIME_LIMIT | -       |
| 5081  | FAIL_PRIME_LIMIT | -       |
| 5087  | FAIL_PRIME_LIMIT | -       |
| 5099  | FAIL_PRIME_LIMIT | -       |
| 5101  | FAIL_PRIME_LIMIT | -       |
| 5107  | FAIL_PRIME_LIMIT | -       |
| 5113  | FAIL_PRIME_LIMIT | -       |
| 5119  | FAIL_PRIME_LIMIT | -       |
| 5147  | FAIL_PRIME_LIMIT | -       |
| 5153  | FAIL_PRIME_LIMIT | -       |
| 5167  | FAIL_PRIME_LIMIT | -       |
| 5171  | FAIL_PRIME_LIMIT | -       |
| 5179  | FAIL_PRIME_LIMIT | -       |
| 5189  | FAIL_PRIME_LIMIT | -       |
| 5197  | FAIL_PRIME_LIMIT | -       |
| 5209  | FAIL_PRIME_LIMIT | -       |
| 5227  | FAIL_PRIME_LIMIT | -       |
| 5231  | FAIL_PRIME_LIMIT | -       |
| 5233  | FAIL_PRIME_LIMIT | -       |
| 5237  | FAIL_PRIME_LIMIT | -       |
| 5261  | FAIL_PRIME_LIMIT | -       |
| 5273  | FAIL_PRIME_LIMIT | -       |
| 5279  | FAIL_PRIME_LIMIT | -       |
| 5281  | FAIL_PRIME_LIMIT | -       |
| 5297  | FAIL_PRIME_LIMIT | -       |
| 5303  | FAIL_PRIME_LIMIT | -       |
| 5309  | FAIL_PRIME_LIMIT | -       |
| 5323  | FAIL_PRIME_LIMIT | -       |
| 5333  | FAIL_PRIME_LIMIT | -       |
| 5347  | FAIL_PRIME_LIMIT | -       |
| 5351  | FAIL_PRIME_LIMIT | -       |
| 5381  | FAIL_PRIME_LIMIT | -       |
| 5387  | FAIL_PRIME_LIMIT | -       |
| 5393  | FAIL_PRIME_LIMIT | -       |
| 5399  | FAIL_PRIME_LIMIT | -       |
| 5407  | FAIL_PRIME_LIMIT | -       |
| 5413  | FAIL_PRIME_LIMIT | -       |
| 5417  | FAIL_PRIME_LIMIT | -       |
| 5419  | FAIL_PRIME_LIMIT | -       |
| 5431  | FAIL_PRIME_LIMIT | -       |
| 5437  | FAIL_PRIME_LIMIT | -       |
| 5441  | FAIL_PRIME_LIMIT | -       |
| 5443  | FAIL_PRIME_LIMIT | -       |
| 5449  | FAIL_PRIME_LIMIT | -       |
| 5471  | FAIL_PRIME_LIMIT | -       |
| 5477  | FAIL_PRIME_LIMIT | -       |
| 5479  | FAIL_PRIME_LIMIT | -       |
| 5483  | FAIL_PRIME_LIMIT | -       |
| 5501  | FAIL_PRIME_LIMIT | -       |
| 5503  | FAIL_PRIME_LIMIT | -       |
| 5507  | FAIL_PRIME_LIMIT | -       |
| 5519  | FAIL_PRIME_LIMIT | -       |
| 5521  | FAIL_PRIME_LIMIT | -       |
| 5527  | FAIL_PRIME_LIMIT | -       |
| 5531  | FAIL_PRIME_LIMIT | -       |
| 5557  | FAIL_PRIME_LIMIT | -       |
| 5563  | FAIL_PRIME_LIMIT | -       |
| 5569  | FAIL_PRIME_LIMIT | -       |
| 5573  | FAIL_PRIME_LIMIT | -       |
| 5581  | FAIL_PRIME_LIMIT | -       |
| 5591  | FAIL_PRIME_LIMIT | -       |
| 5623  | FAIL_PRIME_LIMIT | -       |
| 5639  | FAIL_PRIME_LIMIT | -       |
| 5641  | FAIL_PRIME_LIMIT | -       |
| 5647  | FAIL_PRIME_LIMIT | -       |
| 5651  | FAIL_PRIME_LIMIT | -       |
| 5653  | FAIL_PRIME_LIMIT | -       |
| 5657  | FAIL_PRIME_LIMIT | -       |
| 5659  | FAIL_PRIME_LIMIT | -       |
| 5669  | FAIL_PRIME_LIMIT | -       |
| 5683  | FAIL_PRIME_LIMIT | -       |
| 5689  | FAIL_PRIME_LIMIT | -       |
| 5693  | FAIL_PRIME_LIMIT | -       |
| 5701  | FAIL_PRIME_LIMIT | -       |
| 5711  | FAIL_PRIME_LIMIT | -       |
| 5717  | FAIL_PRIME_LIMIT | -       |
| 5737  | FAIL_PRIME_LIMIT | -       |
| 5741  | FAIL_PRIME_LIMIT | -       |
| 5743  | FAIL_PRIME_LIMIT | -       |
| 5749  | FAIL_PRIME_LIMIT | -       |
| 5779  | FAIL_PRIME_LIMIT | -       |
| 5783  | FAIL_PRIME_LIMIT | -       |
| 5791  | FAIL_PRIME_LIMIT | -       |
| 5801  | FAIL_PRIME_LIMIT | -       |
| 5807  | FAIL_PRIME_LIMIT | -       |
| 5813  | FAIL_PRIME_LIMIT | -       |
| 5821  | FAIL_PRIME_LIMIT | -       |
| 5827  | FAIL_PRIME_LIMIT | -       |
| 5839  | FAIL_PRIME_LIMIT | -       |
| 5843  | FAIL_PRIME_LIMIT | -       |
| 5849  | FAIL_PRIME_LIMIT | -       |
| 5851  | FAIL_PRIME_LIMIT | -       |
| 5857  | FAIL_PRIME_LIMIT | -       |
| 5861  | FAIL_PRIME_LIMIT | -       |
| 5867  | FAIL_PRIME_LIMIT | -       |
| 5869  | FAIL_PRIME_LIMIT | -       |
| 5879  | FAIL_PRIME_LIMIT | -       |
| 5881  | FAIL_PRIME_LIMIT | -       |
| 5897  | FAIL_PRIME_LIMIT | -       |
| 5903  | FAIL_PRIME_LIMIT | -       |
| 5923  | FAIL_PRIME_LIMIT | -       |
| 5927  | FAIL_PRIME_LIMIT | -       |
| 5939  | FAIL_PRIME_LIMIT | -       |
| 5953  | FAIL_PRIME_LIMIT | -       |
| 5981  | FAIL_PRIME_LIMIT | -       |
| 5987  | FAIL_PRIME_LIMIT | -       |
| 6007  | FAIL_PRIME_LIMIT | -       |
| 6011  | FAIL_PRIME_LIMIT | -       |
| 6029  | FAIL_PRIME_LIMIT | -       |
| 6037  | FAIL_PRIME_LIMIT | -       |
| 6043  | FAIL_PRIME_LIMIT | -       |
| 6047  | FAIL_PRIME_LIMIT | -       |
| 6053  | FAIL_PRIME_LIMIT | -       |
| 6067  | FAIL_PRIME_LIMIT | -       |
| 6073  | FAIL_PRIME_LIMIT | -       |
| 6079  | FAIL_PRIME_LIMIT | -       |
| 6089  | FAIL_PRIME_LIMIT | -       |
| 6091  | FAIL_PRIME_LIMIT | -       |
| 6101  | FAIL_PRIME_LIMIT | -       |
| 6113  | FAIL_PRIME_LIMIT | -       |
| 6121  | FAIL_PRIME_LIMIT | -       |
| 6131  | FAIL_PRIME_LIMIT | -       |
| 6133  | FAIL_PRIME_LIMIT | -       |
| 6143  | FAIL_PRIME_LIMIT | -       |
| 6151  | FAIL_PRIME_LIMIT | -       |
| 6163  | FAIL_PRIME_LIMIT | -       |
| 6173  | FAIL_PRIME_LIMIT | -       |
| 6197  | FAIL_PRIME_LIMIT | -       |
| 6199  | FAIL_PRIME_LIMIT | -       |
| 6203  | FAIL_PRIME_LIMIT | -       |
| 6211  | FAIL_PRIME_LIMIT | -       |
| 6217  | FAIL_PRIME_LIMIT | -       |
| 6221  | FAIL_PRIME_LIMIT | -       |
| 6229  | FAIL_PRIME_LIMIT | -       |
| 6247  | FAIL_PRIME_LIMIT | -       |
| 6257  | FAIL_PRIME_LIMIT | -       |
| 6263  | FAIL_PRIME_LIMIT | -       |
| 6269  | FAIL_PRIME_LIMIT | -       |
| 6271  | FAIL_PRIME_LIMIT | -       |
| 6277  | FAIL_PRIME_LIMIT | -       |
| 6287  | FAIL_PRIME_LIMIT | -       |
| 6299  | FAIL_PRIME_LIMIT | -       |
| 6301  | FAIL_PRIME_LIMIT | -       |
| 6311  | FAIL_PRIME_LIMIT | -       |
| 6317  | FAIL_PRIME_LIMIT | -       |
| 6323  | FAIL_PRIME_LIMIT | -       |
| 6329  | FAIL_PRIME_LIMIT | -       |
| 6337  | FAIL_PRIME_LIMIT | -       |
| 6343  | FAIL_PRIME_LIMIT | -       |
| 6353  | FAIL_PRIME_LIMIT | -       |
| 6359  | FAIL_PRIME_LIMIT | -       |
| 6361  | FAIL_PRIME_LIMIT | -       |
| 6367  | FAIL_PRIME_LIMIT | -       |
| 6373  | FAIL_PRIME_LIMIT | -       |
| 6379  | FAIL_PRIME_LIMIT | -       |
| 6389  | FAIL_PRIME_LIMIT | -       |
| 6397  | FAIL_PRIME_LIMIT | -       |
| 6421  | FAIL_PRIME_LIMIT | -       |
| 6427  | FAIL_PRIME_LIMIT | -       |
| 6449  | FAIL_PRIME_LIMIT | -       |
| 6451  | FAIL_PRIME_LIMIT | -       |
| 6469  | FAIL_PRIME_LIMIT | -       |
| 6473  | FAIL_PRIME_LIMIT | -       |
| 6481  | FAIL_PRIME_LIMIT | -       |
| 6491  | FAIL_PRIME_LIMIT | -       |
| 6521  | FAIL_PRIME_LIMIT | -       |
| 6529  | FAIL_PRIME_LIMIT | -       |
| 6547  | FAIL_PRIME_LIMIT | -       |
| 6551  | FAIL_PRIME_LIMIT | -       |
| 6553  | FAIL_PRIME_LIMIT | -       |
| 6563  | FAIL_PRIME_LIMIT | -       |
| 6569  | FAIL_PRIME_LIMIT | -       |
| 6571  | FAIL_PRIME_LIMIT | -       |
| 6577  | FAIL_PRIME_LIMIT | -       |
| 6581  | FAIL_PRIME_LIMIT | -       |
| 6599  | FAIL_PRIME_LIMIT | -       |
| 6607  | FAIL_PRIME_LIMIT | -       |
| 6619  | FAIL_PRIME_LIMIT | -       |
| 6637  | FAIL_PRIME_LIMIT | -       |
| 6653  | FAIL_PRIME_LIMIT | -       |
| 6659  | FAIL_PRIME_LIMIT | -       |
| 6661  | FAIL_PRIME_LIMIT | -       |
| 6673  | FAIL_PRIME_LIMIT | -       |
| 6679  | FAIL_PRIME_LIMIT | -       |
| 6689  | FAIL_PRIME_LIMIT | -       |
| 6691  | FAIL_PRIME_LIMIT | -       |
| 6701  | FAIL_PRIME_LIMIT | -       |
| 6703  | FAIL_PRIME_LIMIT | -       |
| 6709  | FAIL_PRIME_LIMIT | -       |
| 6719  | FAIL_PRIME_LIMIT | -       |
| 6733  | FAIL_PRIME_LIMIT | -       |
| 6737  | FAIL_PRIME_LIMIT | -       |
| 6761  | FAIL_PRIME_LIMIT | -       |
| 6763  | FAIL_PRIME_LIMIT | -       |
| 6779  | FAIL_PRIME_LIMIT | -       |
| 6781  | FAIL_PRIME_LIMIT | -       |
| 6791  | FAIL_PRIME_LIMIT | -       |
| 6793  | FAIL_PRIME_LIMIT | -       |
| 6803  | FAIL_PRIME_LIMIT | -       |
| 6823  | FAIL_PRIME_LIMIT | -       |
| 6827  | FAIL_PRIME_LIMIT | -       |
| 6829  | FAIL_PRIME_LIMIT | -       |
| 6833  | FAIL_PRIME_LIMIT | -       |
| 6841  | FAIL_PRIME_LIMIT | -       |
| 6857  | FAIL_PRIME_LIMIT | -       |
| 6863  | FAIL_PRIME_LIMIT | -       |
| 6869  | FAIL_PRIME_LIMIT | -       |
| 6871  | FAIL_PRIME_LIMIT | -       |
| 6883  | FAIL_PRIME_LIMIT | -       |
| 6899  | FAIL_PRIME_LIMIT | -       |
| 6907  | FAIL_PRIME_LIMIT | -       |
| 6911  | FAIL_PRIME_LIMIT | -       |
| 6917  | FAIL_PRIME_LIMIT | -       |
| 6947  | FAIL_PRIME_LIMIT | -       |
| 6949  | FAIL_PRIME_LIMIT | -       |
| 6959  | FAIL_PRIME_LIMIT | -       |
| 6961  | FAIL_PRIME_LIMIT | -       |
| 6967  | FAIL_PRIME_LIMIT | -       |
| 6971  | FAIL_PRIME_LIMIT | -       |
| 6977  | FAIL_PRIME_LIMIT | -       |
| 6983  | FAIL_PRIME_LIMIT | -       |
| 6991  | FAIL_PRIME_LIMIT | -       |
| 6997  | FAIL_PRIME_LIMIT | -       |
| 7001  | FAIL_PRIME_LIMIT | -       |
| 7013  | FAIL_PRIME_LIMIT | -       |
| 7019  | FAIL_PRIME_LIMIT | -       |
| 7027  | FAIL_PRIME_LIMIT | -       |
| 7039  | FAIL_PRIME_LIMIT | -       |
| 7043  | FAIL_PRIME_LIMIT | -       |
| 7057  | FAIL_PRIME_LIMIT | -       |
| 7069  | FAIL_PRIME_LIMIT | -       |
| 7079  | FAIL_PRIME_LIMIT | -       |
| 7103  | FAIL_PRIME_LIMIT | -       |
| 7109  | FAIL_PRIME_LIMIT | -       |
| 7121  | FAIL_PRIME_LIMIT | -       |
| 7127  | FAIL_PRIME_LIMIT | -       |
| 7129  | FAIL_PRIME_LIMIT | -       |
| 7151  | FAIL_PRIME_LIMIT | -       |
| 7159  | FAIL_PRIME_LIMIT | -       |
| 7177  | FAIL_PRIME_LIMIT | -       |
| 7187  | FAIL_PRIME_LIMIT | -       |
| 7193  | FAIL_PRIME_LIMIT | -       |
| 7207  | FAIL_PRIME_LIMIT | -       |
| 7211  | FAIL_PRIME_LIMIT | -       |
| 7213  | FAIL_PRIME_LIMIT | -       |
| 7219  | FAIL_PRIME_LIMIT | -       |
| 7229  | FAIL_PRIME_LIMIT | -       |
| 7237  | FAIL_PRIME_LIMIT | -       |
| 7243  | FAIL_PRIME_LIMIT | -       |
| 7247  | FAIL_PRIME_LIMIT | -       |
| 7253  | FAIL_PRIME_LIMIT | -       |
| 7283  | FAIL_PRIME_LIMIT | -       |
| 7297  | FAIL_PRIME_LIMIT | -       |
| 7307  | FAIL_PRIME_LIMIT | -       |
| 7309  | FAIL_PRIME_LIMIT | -       |
| 7321  | FAIL_PRIME_LIMIT | -       |
| 7331  | FAIL_PRIME_LIMIT | -       |
| 7333  | FAIL_PRIME_LIMIT | -       |
| 7349  | FAIL_PRIME_LIMIT | -       |
| 7351  | FAIL_PRIME_LIMIT | -       |
| 7369  | FAIL_PRIME_LIMIT | -       |
| 7393  | FAIL_PRIME_LIMIT | -       |
| 7411  | FAIL_PRIME_LIMIT | -       |
| 7417  | FAIL_PRIME_LIMIT | -       |
| 7433  | FAIL_PRIME_LIMIT | -       |
| 7451  | FAIL_PRIME_LIMIT | -       |
| 7457  | FAIL_PRIME_LIMIT | -       |
| 7459  | FAIL_PRIME_LIMIT | -       |
| 7477  | FAIL_PRIME_LIMIT | -       |
| 7481  | FAIL_PRIME_LIMIT | -       |
| 7487  | FAIL_PRIME_LIMIT | -       |
| 7489  | FAIL_PRIME_LIMIT | -       |
| 7499  | FAIL_PRIME_LIMIT | -       |
| 7507  | FAIL_PRIME_LIMIT | -       |
| 7517  | FAIL_PRIME_LIMIT | -       |
| 7523  | FAIL_PRIME_LIMIT | -       |
| 7529  | FAIL_PRIME_LIMIT | -       |
| 7537  | FAIL_PRIME_LIMIT | -       |
| 7541  | FAIL_PRIME_LIMIT | -       |
| 7547  | FAIL_PRIME_LIMIT | -       |
| 7549  | FAIL_PRIME_LIMIT | -       |
| 7559  | FAIL_PRIME_LIMIT | -       |
| 7561  | FAIL_PRIME_LIMIT | -       |
| 7573  | FAIL_PRIME_LIMIT | -       |
| 7577  | FAIL_PRIME_LIMIT | -       |
| 7583  | FAIL_PRIME_LIMIT | -       |
| 7589  | FAIL_PRIME_LIMIT | -       |
| 7591  | FAIL_PRIME_LIMIT | -       |
| 7603  | FAIL_PRIME_LIMIT | -       |
| 7607  | FAIL_PRIME_LIMIT | -       |
| 7621  | FAIL_PRIME_LIMIT | -       |
| 7639  | FAIL_PRIME_LIMIT | -       |
| 7643  | FAIL_PRIME_LIMIT | -       |
| 7649  | FAIL_PRIME_LIMIT | -       |
| 7669  | FAIL_PRIME_LIMIT | -       |
| 7673  | FAIL_PRIME_LIMIT | -       |
| 7681  | FAIL_PRIME_LIMIT | -       |
| 7687  | FAIL_PRIME_LIMIT | -       |
| 7691  | FAIL_PRIME_LIMIT | -       |
| 7699  | FAIL_PRIME_LIMIT | -       |
| 7703  | FAIL_PRIME_LIMIT | -       |
| 7717  | FAIL_PRIME_LIMIT | -       |
| 7723  | FAIL_PRIME_LIMIT | -       |
| 7727  | FAIL_PRIME_LIMIT | -       |
| 7741  | FAIL_PRIME_LIMIT | -       |
| 7753  | FAIL_PRIME_LIMIT | -       |
| 7757  | FAIL_PRIME_LIMIT | -       |
| 7759  | FAIL_PRIME_LIMIT | -       |
| 7789  | FAIL_PRIME_LIMIT | -       |
| 7793  | FAIL_PRIME_LIMIT | -       |
| 7817  | FAIL_PRIME_LIMIT | -       |
| 7823  | FAIL_PRIME_LIMIT | -       |
| 7829  | FAIL_PRIME_LIMIT | -       |
| 7841  | FAIL_PRIME_LIMIT | -       |
| 7853  | FAIL_PRIME_LIMIT | -       |
| 7867  | FAIL_PRIME_LIMIT | -       |
| 7873  | FAIL_PRIME_LIMIT | -       |
| 7877  | FAIL_PRIME_LIMIT | -       |
| 7879  | FAIL_PRIME_LIMIT | -       |
| 7883  | FAIL_PRIME_LIMIT | -       |
| 7901  | FAIL_PRIME_LIMIT | -       |
| 7907  | FAIL_PRIME_LIMIT | -       |
| 7919  | FAIL_PRIME_LIMIT | -       |
| 7927  | FAIL_PRIME_LIMIT | -       |
| 7933  | FAIL_PRIME_LIMIT | -       |
| 7937  | FAIL_PRIME_LIMIT | -       |
| 7949  | FAIL_PRIME_LIMIT | -       |
| 7951  | FAIL_PRIME_LIMIT | -       |
| 7963  | FAIL_PRIME_LIMIT | -       |
| 7993  | FAIL_PRIME_LIMIT | -       |
| 8009  | FAIL_PRIME_LIMIT | -       |
| 8011  | FAIL_PRIME_LIMIT | -       |
| 8017  | FAIL_PRIME_LIMIT | -       |
| 8039  | FAIL_PRIME_LIMIT | -       |
| 8053  | FAIL_PRIME_LIMIT | -       |
| 8059  | FAIL_PRIME_LIMIT | -       |
| 8069  | FAIL_PRIME_LIMIT | -       |
| 8081  | FAIL_PRIME_LIMIT | -       |
| 8087  | FAIL_PRIME_LIMIT | -       |
| 8089  | FAIL_PRIME_LIMIT | -       |
| 8093  | FAIL_PRIME_LIMIT | -       |
| 8101  | FAIL_PRIME_LIMIT | -       |
| 8111  | FAIL_PRIME_LIMIT | -       |
| 8117  | FAIL_PRIME_LIMIT | -       |
| 8123  | FAIL_PRIME_LIMIT | -       |
| 8147  | FAIL_PRIME_LIMIT | -       |
| 8161  | FAIL_PRIME_LIMIT | -       |
| 8167  | FAIL_PRIME_LIMIT | -       |
| 8171  | FAIL_PRIME_LIMIT | -       |
| 8179  | FAIL_PRIME_LIMIT | -       |
| 8191  | FAIL_PRIME_LIMIT | -       |
| 8209  | FAIL_PRIME_LIMIT | -       |
| 8219  | FAIL_PRIME_LIMIT | -       |
| 8221  | FAIL_PRIME_LIMIT | -       |
| 8231  | FAIL_PRIME_LIMIT | -       |
| 8233  | FAIL_PRIME_LIMIT | -       |
| 8237  | FAIL_PRIME_LIMIT | -       |
| 8243  | FAIL_PRIME_LIMIT | -       |
| 8263  | FAIL_PRIME_LIMIT | -       |
| 8269  | FAIL_PRIME_LIMIT | -       |
| 8273  | FAIL_PRIME_LIMIT | -       |
| 8287  | FAIL_PRIME_LIMIT | -       |
| 8291  | FAIL_PRIME_LIMIT | -       |
| 8293  | FAIL_PRIME_LIMIT | -       |
| 8297  | FAIL_PRIME_LIMIT | -       |
| 8311  | FAIL_PRIME_LIMIT | -       |
| 8317  | FAIL_PRIME_LIMIT | -       |
| 8329  | FAIL_PRIME_LIMIT | -       |
| 8353  | FAIL_PRIME_LIMIT | -       |
| 8363  | FAIL_PRIME_LIMIT | -       |
| 8369  | FAIL_PRIME_LIMIT | -       |
| 8377  | FAIL_PRIME_LIMIT | -       |
| 8387  | FAIL_PRIME_LIMIT | -       |
| 8389  | FAIL_PRIME_LIMIT | -       |
| 8419  | FAIL_PRIME_LIMIT | -       |
| 8423  | FAIL_PRIME_LIMIT | -       |
| 8429  | FAIL_PRIME_LIMIT | -       |
| 8431  | FAIL_PRIME_LIMIT | -       |
| 8443  | FAIL_PRIME_LIMIT | -       |
| 8447  | FAIL_PRIME_LIMIT | -       |
| 8461  | FAIL_PRIME_LIMIT | -       |
| 8467  | FAIL_PRIME_LIMIT | -       |
| 8501  | FAIL_PRIME_LIMIT | -       |
| 8513  | FAIL_PRIME_LIMIT | -       |
| 8521  | FAIL_PRIME_LIMIT | -       |
| 8527  | FAIL_PRIME_LIMIT | -       |
| 8537  | FAIL_PRIME_LIMIT | -       |
| 8539  | FAIL_PRIME_LIMIT | -       |
| 8543  | FAIL_PRIME_LIMIT | -       |
| 8563  | FAIL_PRIME_LIMIT | -       |
| 8573  | FAIL_PRIME_LIMIT | -       |
| 8581  | FAIL_PRIME_LIMIT | -       |
| 8597  | FAIL_PRIME_LIMIT | -       |
| 8599  | FAIL_PRIME_LIMIT | -       |
| 8609  | FAIL_PRIME_LIMIT | -       |
| 8623  | FAIL_PRIME_LIMIT | -       |
| 8627  | FAIL_PRIME_LIMIT | -       |
| 8629  | FAIL_PRIME_LIMIT | -       |
| 8641  | FAIL_PRIME_LIMIT | -       |
| 8647  | FAIL_PRIME_LIMIT | -       |
| 8663  | FAIL_PRIME_LIMIT | -       |
| 8669  | FAIL_PRIME_LIMIT | -       |
| 8677  | FAIL_PRIME_LIMIT | -       |
| 8681  | FAIL_PRIME_LIMIT | -       |
| 8689  | FAIL_PRIME_LIMIT | -       |
| 8693  | FAIL_PRIME_LIMIT | -       |
| 8699  | FAIL_PRIME_LIMIT | -       |
| 8707  | FAIL_PRIME_LIMIT | -       |
| 8713  | FAIL_PRIME_LIMIT | -       |
| 8719  | FAIL_PRIME_LIMIT | -       |
| 8731  | FAIL_PRIME_LIMIT | -       |
| 8737  | FAIL_PRIME_LIMIT | -       |
| 8741  | FAIL_PRIME_LIMIT | -       |
| 8747  | FAIL_PRIME_LIMIT | -       |
| 8753  | FAIL_PRIME_LIMIT | -       |
| 8761  | FAIL_PRIME_LIMIT | -       |
| 8779  | FAIL_PRIME_LIMIT | -       |
| 8783  | FAIL_PRIME_LIMIT | -       |
| 8803  | FAIL_PRIME_LIMIT | -       |
| 8807  | FAIL_PRIME_LIMIT | -       |
| 8819  | FAIL_PRIME_LIMIT | -       |
| 8821  | FAIL_PRIME_LIMIT | -       |
| 8831  | FAIL_PRIME_LIMIT | -       |
| 8837  | FAIL_PRIME_LIMIT | -       |
| 8839  | FAIL_PRIME_LIMIT | -       |
| 8849  | FAIL_PRIME_LIMIT | -       |
| 8861  | FAIL_PRIME_LIMIT | -       |
| 8863  | FAIL_PRIME_LIMIT | -       |
| 8867  | FAIL_PRIME_LIMIT | -       |
| 8887  | FAIL_PRIME_LIMIT | -       |
| 8893  | FAIL_PRIME_LIMIT | -       |
| 8923  | FAIL_PRIME_LIMIT | -       |
| 8929  | FAIL_PRIME_LIMIT | -       |
| 8933  | FAIL_PRIME_LIMIT | -       |
| 8941  | FAIL_PRIME_LIMIT | -       |
| 8951  | FAIL_PRIME_LIMIT | -       |
| 8963  | FAIL_PRIME_LIMIT | -       |
| 8969  | FAIL_PRIME_LIMIT | -       |
| 8971  | FAIL_PRIME_LIMIT | -       |
| 8999  | FAIL_PRIME_LIMIT | -       |
| 9001  | FAIL_PRIME_LIMIT | -       |
| 9007  | FAIL_PRIME_LIMIT | -       |
| 9011  | FAIL_PRIME_LIMIT | -       |
| 9013  | FAIL_PRIME_LIMIT | -       |
| 9029  | FAIL_PRIME_LIMIT | -       |
| 9041  | FAIL_PRIME_LIMIT | -       |
| 9043  | FAIL_PRIME_LIMIT | -       |
| 9049  | FAIL_PRIME_LIMIT | -       |
| 9059  | FAIL_PRIME_LIMIT | -       |
| 9067  | FAIL_PRIME_LIMIT | -       |
